"PC6","PC4","longitude","latitude","type","lid"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9684"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9685"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9686"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9687"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9688"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9689"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9690"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9691"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9692"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9693"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9694"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9695"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9696"
"2533KA","2533",4.29295572380476,52.0519778922658,"home","home_9697"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9698"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9699"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9700"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9701"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9702"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9703"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9704"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9705"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9706"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9707"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9708"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9709"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9710"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9711"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9712"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9713"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9714"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9715"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9716"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9717"
"2533KB","2533",4.29360229602246,52.0514958300795,"home","home_9718"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9719"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9720"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9721"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9722"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9723"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9724"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9725"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9726"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9727"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9728"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9729"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9730"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9731"
"2533KC","2533",4.29503251516665,52.0504151307821,"home","home_9732"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9733"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9734"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9735"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9736"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9737"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9738"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9739"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9740"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9741"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9742"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9743"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9744"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9745"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9746"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9747"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9748"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9749"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9750"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9751"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9752"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9753"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9754"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9755"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9756"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9757"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9758"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9759"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9760"
"2533KD","2533",4.29568629644458,52.0499472929548,"home","home_9761"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9762"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9763"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9764"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9765"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9766"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9767"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9768"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9769"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9770"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9771"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9772"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9773"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9774"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9775"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9776"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9777"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9778"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9779"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9780"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9781"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9782"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9783"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9784"
"2533KE","2533",4.29332985680833,52.0521776249308,"home","home_9785"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9786"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9787"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9788"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9789"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9790"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9791"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9792"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9793"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9794"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9795"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9796"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9797"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9798"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9799"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9800"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9801"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9802"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9803"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9804"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9805"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9806"
"2533KG","2533",4.29394786499449,52.0516803275149,"home","home_9807"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9808"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9809"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9810"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9811"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9812"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9813"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9814"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9815"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9816"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9817"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9818"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9819"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9820"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9821"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9822"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9823"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9824"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9825"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9826"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9827"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9828"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9829"
"2533KH","2533",4.29545020024154,52.0506462419021,"home","home_9830"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9831"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9832"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9833"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9834"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9835"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9836"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9837"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9838"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9839"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9840"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9841"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9842"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9843"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9844"
"2533KJ","2533",4.29614068548367,52.0500944186331,"home","home_9845"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9846"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9847"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9848"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9849"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9850"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9851"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9852"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9853"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9854"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9855"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9856"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9857"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9858"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9859"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9860"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9861"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9862"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9863"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9864"
"2533KK","2533",4.29632516530946,52.0510301344729,"home","home_9865"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9866"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9867"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9868"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9869"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9870"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9871"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9872"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9873"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9874"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9875"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9876"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9877"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9878"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9879"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9880"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9881"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9882"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9883"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9884"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9885"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9886"
"2533KL","2533",4.29693756432455,52.0505847953457,"home","home_9887"
"2533KM","2533",4.29773193764373,52.0500941254511,"home","home_9888"
"2533KM","2533",4.29773193764373,52.0500941254511,"home","home_9889"
"2533KM","2533",4.29773193764373,52.0500941254511,"home","home_9890"
"2533KM","2533",4.29773193764373,52.0500941254511,"home","home_9891"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9892"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9893"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9894"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9895"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9896"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9897"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9898"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9899"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9900"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9901"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9902"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9903"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9904"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9905"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9906"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9907"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9908"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9909"
"2533KN","2533",4.29646460879606,52.0514073890259,"home","home_9910"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9911"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9912"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9913"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9914"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9915"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9916"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9917"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9918"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9919"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9920"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9921"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9922"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9923"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9924"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9925"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9926"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9927"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9928"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9929"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9930"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9931"
"2533KP","2533",4.29751146835211,52.0506643313481,"home","home_9932"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9933"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9934"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9935"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9936"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9937"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9938"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9939"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9940"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9941"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9942"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9943"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9944"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9945"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9946"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9947"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9948"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9949"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9950"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9951"
"2533KR","2533",4.29313890751704,52.0529342876749,"home","home_9952"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9953"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9954"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9955"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9956"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9957"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9958"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9959"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9960"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9961"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9962"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9963"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9964"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9965"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9966"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9967"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9968"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9969"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9970"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9971"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9972"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9973"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9974"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9975"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9976"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9977"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9978"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9979"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9980"
"2533KS","2533",4.29396056131002,52.0525571291054,"home","home_9981"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9982"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9983"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9984"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9985"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9986"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9987"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9988"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9989"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9990"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9991"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9992"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9993"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9994"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9995"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9996"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9997"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9998"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_9999"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_10000"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_10001"
"2533KT","2533",4.29431853183771,52.051876941201,"home","home_10002"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10003"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10004"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10005"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10006"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10007"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10008"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10009"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10010"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10011"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10012"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10013"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10014"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10015"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10016"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10017"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10018"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10019"
"2533KV","2533",4.29385209451291,52.0532781013037,"home","home_10020"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10021"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10022"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10023"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10024"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10025"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10026"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10027"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10028"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10029"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10030"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10031"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10032"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10033"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10034"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10035"
"2533KW","2533",4.29437622769507,52.0528089177243,"home","home_10036"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10037"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10038"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10039"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10040"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10041"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10042"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10043"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10044"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10045"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10046"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10047"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10048"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10049"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10050"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10051"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10052"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10053"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10054"
"2533KX","2533",4.29478765079047,52.0523865157612,"home","home_10055"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10056"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10057"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10058"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10059"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10060"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10061"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10062"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10063"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10064"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10065"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10066"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10067"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10068"
"2533LA","2533",4.29598932777753,52.0524678188953,"home","home_10069"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10070"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10071"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10072"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10073"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10074"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10075"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10076"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10077"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10078"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10079"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10080"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10081"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10082"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10083"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10084"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10085"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10086"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10087"
"2533LB","2533",4.2953024613453,52.0521420889768,"home","home_10088"
"2533LC","2533",4.2948005349819,52.0529288971184,"home","home_10089"
"2533LC","2533",4.2948005349819,52.0529288971184,"home","home_10090"
"2533LC","2533",4.2948005349819,52.0529288971184,"home","home_10091"
"2533LC","2533",4.2948005349819,52.0529288971184,"home","home_10092"
"2533LC","2533",4.2948005349819,52.0529288971184,"home","home_10093"
"2533LC","2533",4.2948005349819,52.0529288971184,"home","home_10094"
